pitch_type,zone,stand,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,game_pk,fielder_2,at_bat_number,pitch_number,if_fielding_alignment,of_fielding_alignment,home_score_diff,bat_score_diff,bat_win_exp,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game
ST,6,R,0,0,,,,0,2,Bot,777729,680779,13,1,Standard,Standard,-1,-1,0.437,34,1,0,5
CH,13,L,1,2,,,666971,2,1,Bot,777729,680779,7,4,Infield shade,Standard,0,0,0.522,28,1,0,5
SL,5,L,1,1,,,666971,2,1,Bot,777729,680779,7,3,Infield shade,Standard,0,0,0.522,28,1,0,5
FS,14,L,0,1,,,666971,2,1,Bot,777729,680779,7,2,Infield shade,Standard,0,0,0.522,28,1,0,5
FS,13,L,0,0,,,666971,2,1,Bot,777729,680779,7,1,Infield shade,Standard,0,0,0.522,28,1,0,5
FF,8,R,0,0,,,,2,1,Bot,777729,680779,6,1,Standard,Standard,0,0,0.51,32,1,0,5
FF,8,L,1,1,,,,1,1,Bot,777729,680779,5,3,Standard,Standard,0,0,0.526,26,1,0,5
CU,14,L,0,1,,,,1,1,Bot,777729,680779,5,2,Standard,Standard,0,0,0.526,26,1,0,5
FF,6,L,0,0,,,,1,1,Bot,777729,680779,5,1,Standard,Standard,0,0,0.526,26,1,0,5
FS,9,L,0,0,,,,0,1,Bot,777729,680779,4,1,Infield shade,Standard,0,0,0.547,25,1,0,5
FS,7,L,1,1,592885,656555,,2,6,Top,777806,680779,47,3,Standard,Standard,1,-1,0.351,25,3,2,5
FF,12,L,0,1,592885,656555,,2,6,Top,777806,680779,47,2,Standard,Standard,1,-1,0.351,25,3,2,5
FS,8,L,0,0,592885,656555,,2,6,Top,777806,680779,47,1,Standard,Standard,1,-1,0.351,25,3,2,5
SL,5,R,0,0,694192,,592885,2,6,Top,777806,680779,46,1,Standard,Standard,2,-2,0.212,32,3,2,5
FF,4,L,0,0,,,694192,2,6,Top,777806,680779,45,1,Standard,Standard,2,-2,0.178,34,3,2,5
FF,9,R,2,2,,,694192,1,6,Top,777806,680779,44,5,Standard,Standard,2,-2,0.217,28,3,2,5
ST,14,R,2,1,,,694192,1,6,Top,777806,680779,44,4,Standard,Standard,2,-2,0.217,28,3,2,5
FS,14,R,1,1,,,694192,1,6,Top,777806,680779,44,3,Standard,Standard,2,-2,0.217,28,3,2,5
FF,14,R,0,1,,,694192,1,6,Top,777806,680779,44,2,Standard,Standard,2,-2,0.217,28,3,2,5
FS,13,R,0,0,,,694192,1,6,Top,777806,680779,44,1,Standard,Standard,2,-2,0.217,28,3,2,5
FF,14,R,3,1,,,,1,6,Top,777806,680779,43,5,Standard,Standard,2,-2,0.181,21,3,2,5
FF,14,R,2,1,,,,1,6,Top,777806,680779,43,4,Standard,Standard,2,-2,0.181,21,3,2,5
ST,13,R,1,1,,,,1,6,Top,777806,680779,43,3,Standard,Standard,2,-2,0.181,21,3,2,5
FS,4,R,1,0,,,,1,6,Top,777806,680779,43,2,Standard,Standard,2,-2,0.181,21,3,2,5
SL,14,R,0,0,,,,1,6,Top,777806,680779,43,1,Standard,Standard,2,-2,0.181,21,3,2,5
FF,5,L,2,1,,,,0,6,Top,777806,680779,42,4,Standard,Standard,2,-2,0.211,26,3,2,5
FS,13,L,1,1,,,,0,6,Top,777806,680779,42,3,Standard,Standard,2,-2,0.211,26,3,2,5
FF,13,L,0,1,,,,0,6,Top,777806,680779,42,2,Standard,Standard,2,-2,0.211,26,3,2,5
FF,2,L,0,0,,,,0,6,Top,777806,680779,42,1,Standard,Standard,2,-2,0.211,26,3,2,5
ST,6,R,2,1,,,,2,5,Top,777806,680779,34,4,Standard,Standard,1,-1,0.301,28,2,1,5
SL,14,R,1,1,,,,2,5,Top,777806,680779,34,3,Standard,Standard,1,-1,0.301,28,2,1,5
SI,14,R,0,1,,,,2,5,Top,777806,680779,34,2,Standard,Standard,1,-1,0.301,28,2,1,5
FF,8,R,0,0,,,,2,5,Top,777806,680779,34,1,Standard,Standard,1,-1,0.301,28,2,1,5
FF,5,L,0,0,,,,1,5,Top,777806,680779,33,1,Infield shade,Standard,1,-1,0.324,30,2,1,5
FF,1,R,2,1,,,,0,5,Top,777806,680779,32,4,Standard,Standard,1,-1,0.356,25,2,1,5
FF,8,R,2,0,,,,0,5,Top,777806,680779,32,3,Standard,Standard,1,-1,0.356,25,2,1,5
SI,8,R,1,0,,,,0,5,Top,777806,680779,32,2,Standard,Standard,1,-1,0.356,25,2,1,5
SI,13,R,0,0,,,,0,5,Top,777806,680779,32,1,Standard,Standard,1,-1,0.356,25,2,1,5
FS,13,L,3,2,,,656555,2,4,Top,777806,680779,28,8,Standard,Standard,1,-1,0.339,25,2,1,5
FF,9,L,3,2,,,656555,2,4,Top,777806,680779,28,7,Strategic,Standard,1,-1,0.339,25,2,1,5
FF,14,L,2,2,,,656555,2,4,Top,777806,680779,28,6,Strategic,Standard,1,-1,0.339,25,2,1,5
CH,13,L,1,2,,,656555,2,4,Top,777806,680779,28,5,Infield shade,Standard,1,-1,0.339,25,2,1,5
SI,14,L,0,2,,,656555,2,4,Top,777806,680779,28,4,Infield shade,Standard,1,-1,0.339,25,2,1,5
FF,11,L,0,2,,,656555,2,4,Top,777806,680779,28,3,Infield shade,Standard,1,-1,0.339,25,2,1,5
FS,14,L,0,1,,,656555,2,4,Top,777806,680779,28,2,Standard,Standard,1,-1,0.339,25,2,1,5
ST,1,L,0,0,,,656555,2,4,Top,777806,680779,28,1,Standard,Standard,1,-1,0.339,25,2,1,5
FS,13,R,3,2,,,,2,4,Top,777806,680779,27,7,Standard,Standard,1,-1,0.323,32,2,1,5
FF,5,R,3,2,,,,2,4,Top,777806,680779,27,6,Standard,Standard,1,-1,0.323,32,2,1,5
FS,7,R,3,1,,,,2,4,Top,777806,680779,27,5,Standard,Standard,1,-1,0.323,32,2,1,5
FS,13,R,2,1,,,,2,4,Top,777806,680779,27,4,Standard,Standard,1,-1,0.323,32,2,1,5
ST,9,R,1,1,,,,2,4,Top,777806,680779,27,3,Standard,Standard,1,-1,0.323,32,2,1,5
ST,5,R,1,0,,,,2,4,Top,777806,680779,27,2,Standard,Standard,1,-1,0.323,32,2,1,5
SL,14,R,0,0,,,,2,4,Top,777806,680779,27,1,Standard,Standard,1,-1,0.323,32,2,1,5
FS,14,L,2,2,,,,1,4,Top,777806,680779,26,5,Infield shade,Standard,1,-1,0.343,34,2,1,5
CH,14,L,1,2,,,,1,4,Top,777806,680779,26,4,Infield shade,Standard,1,-1,0.343,34,2,1,5
FF,1,L,0,2,,,,1,4,Top,777806,680779,26,3,Infield shade,Standard,1,-1,0.343,34,2,1,5
FS,13,L,0,1,,,,1,4,Top,777806,680779,26,2,Infield shade,Standard,1,-1,0.343,34,2,1,5
FS,13,L,0,0,,,,1,4,Top,777806,680779,26,1,Standard,Standard,1,-1,0.343,34,2,1,5
ST,8,R,2,2,,,,0,4,Top,777806,680779,25,6,Standard,Standard,1,-1,0.371,28,2,1,5
CH,9,R,2,2,,,,0,4,Top,777806,680779,25,5,Standard,Standard,1,-1,0.371,28,2,1,5
FF,12,R,1,2,,,,0,4,Top,777806,680779,25,4,Standard,Standard,1,-1,0.371,28,2,1,5
SI,13,R,1,1,,,,0,4,Top,777806,680779,25,3,Standard,Standard,1,-1,0.371,28,2,1,5
FF,6,R,1,0,,,,0,4,Top,777806,680779,25,2,Standard,Standard,1,-1,0.371,28,2,1,5
FS,13,R,0,0,,,,0,4,Top,777806,680779,25,1,Standard,Standard,1,-1,0.371,28,2,1,5
ST,14,R,1,2,,,,2,3,Top,777806,680779,20,5,Standard,Standard,0,0,0.457,21,2,1,5
FS,13,R,0,2,,,,2,3,Top,777806,680779,20,4,Standard,Standard,0,0,0.457,21,2,1,5
FF,12,R,0,2,,,,2,3,Top,777806,680779,20,3,Standard,Standard,0,0,0.457,21,2,1,5
FF,2,R,0,1,,,,2,3,Top,777806,680779,20,2,Standard,Standard,0,0,0.457,21,2,1,5
FF,2,R,0,0,,,,2,3,Top,777806,680779,20,1,Standard,Standard,0,0,0.457,21,2,1,5
ST,9,L,0,0,,,,1,3,Top,777806,680779,19,1,Standard,Standard,0,0,0.475,26,2,1,5
FF,6,R,3,2,,,,0,3,Top,777806,680779,18,6,Standard,Standard,0,0,0.5,28,1,0,5
FF,14,R,2,2,,,,0,3,Top,777806,680779,18,5,Standard,Standard,0,0,0.5,28,1,0,5
ST,14,R,1,2,,,,0,3,Top,777806,680779,18,4,Standard,Standard,0,0,0.5,28,1,0,5
ST,14,R,0,2,,,,0,3,Top,777806,680779,18,3,Standard,Standard,0,0,0.5,28,1,0,5
SI,9,R,0,1,,,,0,3,Top,777806,680779,18,2,Standard,Standard,0,0,0.5,28,1,0,5
FF,3,R,0,0,,,,0,3,Top,777806,680779,18,1,Standard,Standard,0,0,0.5,28,1,0,5
FF,9,L,2,2,,,,2,2,Top,777806,680779,12,5,Standard,Standard,0,0,0.46,30,1,0,5
FF,6,L,2,1,,,,2,2,Top,777806,680779,12,4,Standard,Standard,0,0,0.46,30,1,0,5
FF,7,L,2,0,,,,2,2,Top,777806,680779,12,3,Standard,Standard,0,0,0.46,30,1,0,5
ST,13,L,1,0,,,,2,2,Top,777806,680779,12,2,Infield shade,Standard,0,0,0.46,30,1,0,5
ST,13,L,0,0,,,,2,2,Top,777806,680779,12,1,Infield shade,Standard,0,0,0.46,30,1,0,5
ST,6,R,1,0,,,,1,2,Top,777806,680779,11,2,Standard,Standard,0,0,0.477,25,1,0,5
FF,11,R,0,0,,,,1,2,Top,777806,680779,11,1,Standard,Standard,0,0,0.477,25,1,0,5
FF,9,L,1,2,,,,0,2,Top,777806,680779,10,5,Strategic,Standard,0,0,0.5,25,1,0,5
ST,5,L,1,2,,,,0,2,Top,777806,680779,10,4,Infield shade,Standard,0,0,0.5,25,1,0,5
FS,14,L,1,1,,,,0,2,Top,777806,680779,10,3,Standard,Standard,0,0,0.5,25,1,0,5
ST,11,L,0,1,,,,0,2,Top,777806,680779,10,2,Standard,Standard,0,0,0.5,25,1,0,5
FF,5,L,0,0,,,,0,2,Top,777806,680779,10,1,Standard,Standard,0,0,0.5,25,1,0,5
FF,3,R,1,2,,694192,592885,2,1,Top,777806,680779,5,4,Standard,Standard,0,0,0.495,32,1,0,5
CH,13,R,0,2,,694192,592885,2,1,Top,777806,680779,5,3,Standard,Standard,0,0,0.495,32,1,0,5
FS,7,R,0,1,,694192,592885,2,1,Top,777806,680779,5,2,Standard,Standard,0,0,0.495,32,1,0,5
ST,3,R,0,0,,694192,592885,2,1,Top,777806,680779,5,1,Standard,Standard,0,0,0.495,32,1,0,5
CU,13,L,1,2,,,694192,2,1,Top,777806,680779,4,5,Standard,Standard,0,0,0.475,34,1,0,5
FF,2,L,1,2,,,694192,2,1,Top,777806,680779,4,4,Strategic,Standard,0,0,0.475,34,1,0,5
FF,6,L,1,1,,,694192,2,1,Top,777806,680779,4,3,Strategic,Standard,0,0,0.475,34,1,0,5
FF,11,L,0,1,,,694192,2,1,Top,777806,680779,4,2,Standard,Standard,0,0,0.475,34,1,0,5
FF,2,L,0,0,,,694192,2,1,Top,777806,680779,4,1,Standard,Standard,0,0,0.475,34,1,0,5
FF,6,R,2,1,,,694192,1,1,Top,777806,680779,3,4,Standard,Standard,0,0,0.503,28,1,0,5
FS,8,R,2,0,,,694192,1,1,Top,777806,680779,3,3,Standard,Standard,0,0,0.503,28,1,0,5
FF,14,R,1,0,,,694192,1,1,Top,777806,680779,3,2,Standard,Standard,0,0,0.503,28,1,0,5
ST,14,R,0,0,,,694192,1,1,Top,777806,680779,3,1,Standard,Standard,0,0,0.503,28,1,0,5
ST,9,R,0,2,,,,1,1,Top,777806,680779,2,4,Standard,Standard,0,0,0.478,21,1,0,5
FF,1,R,0,2,,,,1,1,Top,777806,680779,2,3,Standard,Standard,0,0,0.478,21,1,0,5
FF,5,R,0,1,,,,1,1,Top,777806,680779,2,2,Standard,Standard,0,0,0.478,21,1,0,5
ST,4,R,0,0,,,,1,1,Top,777806,680779,2,1,Standard,Standard,0,0,0.478,21,1,0,5
FF,7,L,2,2,,,,0,1,Top,777806,680779,1,6,Standard,Standard,0,0,0.5,26,1,0,5
FF,6,L,2,2,,,,0,1,Top,777806,680779,1,5,Standard,Standard,0,0,0.5,26,1,0,5
CH,13,L,1,2,,,,0,1,Top,777806,680779,1,4,Standard,Standard,0,0,0.5,26,1,0,5
FF,5,L,1,1,,,,0,1,Top,777806,680779,1,3,Standard,Standard,0,0,0.5,26,1,0,5
FF,13,L,1,0,,,,0,1,Top,777806,680779,1,2,Standard,Standard,0,0,0.5,26,1,0,5
FF,11,L,0,0,,,,0,1,Top,777806,680779,1,1,Standard,Standard,0,0,0.5,26,1,0,5
SI,3,L,2,2,,,,2,8,Bot,777880,680779,57,7,Infield shade,Standard,1,1,0.849,28,4,3,6
CH,13,L,2,2,,,,2,8,Bot,777880,680779,57,6,Infield shade,Standard,1,1,0.849,28,4,3,6
CH,5,L,2,2,,,,2,8,Bot,777880,680779,57,5,Infield shade,Standard,1,1,0.849,28,4,3,6
CH,14,L,1,2,,,,2,8,Bot,777880,680779,57,4,Infield shade,Standard,1,1,0.849,28,4,3,6
FF,11,L,0,2,,,,2,8,Bot,777880,680779,57,3,Infield shade,Standard,1,1,0.849,28,4,3,6
FF,2,L,0,1,,,,2,8,Bot,777880,680779,57,2,Infield shade,Standard,1,1,0.849,28,4,3,6
FS,8,L,0,0,,,,2,8,Bot,777880,680779,57,1,Infield shade,Standard,1,1,0.849,28,4,3,6
CH,14,L,1,2,,,,1,8,Bot,777880,680779,56,4,Infield shade,Standard,1,1,0.858,26,3,2,6
FS,13,L,1,1,,,,1,8,Bot,777880,680779,56,3,Infield shade,Standard,1,1,0.858,26,3,2,6
ST,11,L,0,1,,,,1,8,Bot,777880,680779,56,2,Infield shade,Standard,1,1,0.858,26,3,2,6
ST,2,L,0,0,,,,1,8,Bot,777880,680779,56,1,Infield shade,Standard,1,1,0.858,26,3,2,6
FS,7,L,1,0,,,,0,8,Bot,777880,680779,55,2,Standard,Standard,1,1,0.871,28,3,2,6
FF,11,L,0,0,,,,0,8,Bot,777880,680779,55,1,Standard,Standard,1,1,0.871,28,3,2,6
SI,8,R,0,0,,,,2,7,Bot,777880,680779,51,1,Standard,Standard,1,1,0.762,29,3,2,6
CH,13,L,1,2,,,,1,7,Bot,777880,680779,50,4,Infield shade,Standard,1,1,0.776,32,3,2,6
FF,6,L,1,1,,,,1,7,Bot,777880,680779,50,3,Infield shade,Standard,1,1,0.776,32,3,2,6
FF,11,L,0,1,,,,1,7,Bot,777880,680779,50,2,Infield shade,Standard,1,1,0.776,32,3,2,6
FF,2,L,0,0,,,,1,7,Bot,777880,680779,50,1,Infield shade,Standard,1,1,0.776,32,3,2,6
ST,14,R,0,2,,,,0,7,Bot,777880,680779,49,3,Standard,Standard,1,1,0.794,33,3,2,6
ST,7,R,0,1,,,,0,7,Bot,777880,680779,49,2,Standard,Standard,1,1,0.794,33,3,2,6
ST,8,R,0,0,,,,0,7,Bot,777880,680779,49,1,Standard,Standard,1,1,0.794,33,3,2,6
FS,4,L,2,0,,,547180,2,6,Bot,777880,680779,44,3,Infield shade,Standard,1,1,0.722,32,3,2,6
FS,13,L,1,0,,,547180,2,6,Bot,777880,680779,44,2,Infield shade,Standard,1,1,0.722,32,3,2,6
SL,11,L,0,0,,,547180,2,6,Bot,777880,680779,44,1,Infield shade,Standard,1,1,0.722,32,3,2,6
CH,13,L,3,2,,,,2,6,Bot,777880,680779,43,7,Infield shade,Standard,1,1,0.71,33,3,2,6
FF,1,L,3,2,,,,2,6,Bot,777880,680779,43,6,Strategic,Standard,1,1,0.71,33,3,2,6
CU,14,L,2,2,,,,2,6,Bot,777880,680779,43,5,Infield shade,Standard,1,1,0.71,33,3,2,6
FF,11,L,1,2,,,,2,6,Bot,777880,680779,43,4,Standard,Standard,1,1,0.71,33,3,2,6
FF,4,L,1,1,,,,2,6,Bot,777880,680779,43,3,Standard,Standard,1,1,0.71,33,3,2,6
FF,1,L,1,0,,,,2,6,Bot,777880,680779,43,2,Standard,Standard,1,1,0.71,33,3,2,6
FF,11,L,0,0,,,,2,6,Bot,777880,680779,43,1,Infield shade,Standard,1,1,0.71,33,3,2,6
ST,11,R,0,1,,,,1,6,Bot,777880,680779,42,2,Standard,Standard,1,1,0.725,32,3,2,6
ST,3,R,0,0,,,,1,6,Bot,777880,680779,42,1,Infield shade,Standard,1,1,0.725,32,3,2,6
FF,1,L,2,2,,,,0,6,Bot,777880,680779,41,5,Infield shade,Standard,1,1,0.746,28,3,2,6
CU,13,L,1,2,,,,0,6,Bot,777880,680779,41,4,Infield shade,Standard,1,1,0.746,28,3,2,6
FF,13,L,1,1,,,,0,6,Bot,777880,680779,41,3,Standard,Standard,1,1,0.746,28,3,2,6
CH,13,L,0,1,,,,0,6,Bot,777880,680779,41,2,Standard,Standard,1,1,0.746,28,3,2,6
FF,7,L,0,0,,,,0,6,Bot,777880,680779,41,1,Standard,Standard,1,1,0.746,28,3,2,6
CH,8,L,2,2,,,669016,2,5,Bot,777880,680779,37,5,Infield shade,Standard,1,1,0.689,26,2,1,6
FF,11,L,1,2,,,669016,2,5,Bot,777880,680779,37,4,Infield shade,Standard,1,1,0.689,26,2,1,6
CH,4,L,1,1,,,669016,2,5,Bot,777880,680779,37,3,Infield shade,Standard,1,1,0.689,26,2,1,6
SL,6,L,1,0,,,669016,2,5,Bot,777880,680779,37,2,Infield shade,Standard,1,1,0.689,26,2,1,6
SL,9,L,0,0,,,669016,2,5,Bot,777880,680779,37,1,Standard,Standard,1,1,0.689,26,2,1,6
FF,7,L,1,1,592206,,596146,1,5,Bot,777880,680779,36,3,Standard,Standard,0,0,0.653,28,2,1,6
SL,11,L,0,1,592206,,596146,1,5,Bot,777880,680779,36,2,Standard,Standard,0,0,0.653,28,2,1,6
FF,7,L,0,0,592206,,596146,1,5,Bot,777880,680779,36,1,Standard,Standard,0,0,0.653,28,2,1,6
SI,13,R,0,1,592206,,596146,0,5,Bot,777880,680779,35,2,Standard,Standard,0,0,0.726,29,2,1,6
FF,8,R,0,0,592206,,596146,0,5,Bot,777880,680779,35,1,Standard,Standard,0,0,0.726,29,2,1,6
FS,7,L,0,1,,,592206,0,5,Bot,777880,680779,34,2,Infield shade,Standard,0,0,0.612,32,2,1,6
ST,5,L,0,0,,,592206,0,5,Bot,777880,680779,34,1,Infield shade,Standard,0,0,0.612,32,2,1,6
FS,7,R,0,0,,,,0,5,Bot,777880,680779,33,1,Standard,Standard,0,0,0.565,33,2,1,6
FS,7,L,1,1,,,,2,4,Bot,777880,680779,29,3,Infield shade,Standard,0,0,0.513,32,2,1,6
ST,14,L,0,1,,,,2,4,Bot,777880,680779,29,2,Infield shade,Standard,0,0,0.513,32,2,1,6
FS,8,L,0,0,,,,2,4,Bot,777880,680779,29,1,Infield shade,Standard,0,0,0.513,32,2,1,6
FS,7,L,0,0,,,,1,4,Bot,777880,680779,28,1,Infield shade,Standard,0,0,0.532,33,2,1,6
ST,7,R,1,2,,,,0,4,Bot,777880,680779,27,4,Infield shade,Standard,0,0,0.559,32,2,1,6
CH,14,R,0,2,,,,0,4,Bot,777880,680779,27,3,Standard,Standard,0,0,0.559,32,2,1,6
ST,3,R,0,1,,,,0,4,Bot,777880,680779,27,2,Infield shade,Standard,0,0,0.559,32,2,1,6
FF,5,R,0,0,,,,0,4,Bot,777880,680779,27,1,Standard,Standard,0,0,0.559,32,2,1,6
CH,14,L,3,2,,,665561,2,3,Bot,777880,680779,23,6,Infield shade,Standard,0,0,0.526,28,2,1,6
FF,13,L,2,2,,,665561,2,3,Bot,777880,680779,23,5,Infield shade,Standard,0,0,0.526,28,2,1,6
FF,11,L,1,2,,,665561,2,3,Bot,777880,680779,23,4,Infield shade,Standard,0,0,0.526,28,2,1,6
FF,6,L,1,1,,,665561,2,3,Bot,777880,680779,23,3,Infield shade,Standard,0,0,0.526,28,2,1,6
FS,13,L,1,0,,,665561,2,3,Bot,777880,680779,23,2,Infield shade,Standard,0,0,0.526,28,2,1,6
FF,11,L,0,0,,,665561,2,3,Bot,777880,680779,23,1,Standard,Standard,0,0,0.526,28,2,1,6
FS,13,L,0,0,,,669016,1,3,Bot,777880,680779,22,1,Infield shade,Standard,0,0,0.557,26,1,0,6
FF,13,L,3,1,,,,1,3,Bot,777880,680779,21,5,Standard,Standard,0,0,0.529,28,1,0,6
SL,11,L,2,1,,,,1,3,Bot,777880,680779,21,4,Standard,Standard,0,0,0.529,28,1,0,6
FF,11,L,1,1,,,,1,3,Bot,777880,680779,21,3,Standard,Standard,0,0,0.529,28,1,0,6
FS,13,L,1,0,,,,1,3,Bot,777880,680779,21,2,Standard,Standard,0,0,0.529,28,1,0,6
SL,12,L,0,0,,,,1,3,Bot,777880,680779,21,1,Standard,Standard,0,0,0.529,28,1,0,6
ST,2,R,2,2,,,,0,3,Bot,777880,680779,20,5,Standard,Standard,0,0,0.554,29,1,0,6
FF,12,R,1,2,,,,0,3,Bot,777880,680779,20,4,Standard,Standard,0,0,0.554,29,1,0,6
FF,11,R,0,2,,,,0,3,Bot,777880,680779,20,3,Standard,Standard,0,0,0.554,29,1,0,6
FF,6,R,0,1,,,,0,3,Bot,777880,680779,20,2,Infield shade,Standard,0,0,0.554,29,1,0,6
FF,4,R,0,0,,,,0,3,Bot,777880,680779,20,1,Infield shade,Standard,0,0,0.554,29,1,0,6
CU,14,L,0,2,,,,2,2,Bot,777880,680779,14,3,Infield shade,Standard,0,0,0.511,32,1,0,6
FF,4,L,0,1,,,,2,2,Bot,777880,680779,14,2,Infield shade,Standard,0,0,0.511,32,1,0,6
FF,8,L,0,0,,,,2,2,Bot,777880,680779,14,1,Infield shade,Standard,0,0,0.511,32,1,0,6
ST,14,R,2,2,,,,1,2,Bot,777880,680779,13,8,Standard,Standard,0,0,0.527,33,1,0,6
ST,14,R,1,2,,,,1,2,Bot,777880,680779,13,7,Standard,Standard,0,0,0.527,33,1,0,6
SI,13,R,1,2,,,,1,2,Bot,777880,680779,13,6,Standard,Standard,0,0,0.527,33,1,0,6
FF,1,R,1,2,,,,1,2,Bot,777880,680779,13,5,Standard,Standard,0,0,0.527,33,1,0,6
CH,13,R,1,2,,,,1,2,Bot,777880,680779,13,4,Infield shade,Standard,0,0,0.527,33,1,0,6
ST,14,R,0,2,,,,1,2,Bot,777880,680779,13,3,Standard,Standard,0,0,0.527,33,1,0,6
FF,9,R,0,1,,,,1,2,Bot,777880,680779,13,2,Standard,Standard,0,0,0.527,33,1,0,6
SL,14,R,0,0,,,,1,2,Bot,777880,680779,13,1,Standard,Standard,0,0,0.527,33,1,0,6
CH,8,L,0,2,,,,0,2,Bot,777880,680779,12,3,Infield shade,Standard,0,0,0.55,32,1,0,6
FS,11,L,0,1,,,,0,2,Bot,777880,680779,12,2,Infield shade,Standard,0,0,0.55,32,1,0,6
ST,5,L,0,0,,,,0,2,Bot,777880,680779,12,1,Infield shade,Standard,0,0,0.55,32,1,0,6
FF,1,L,1,2,,,,2,1,Bot,777880,680779,8,4,Infield shade,Standard,0,0,0.51,33,1,0,6
FF,11,L,1,1,,,,2,1,Bot,777880,680779,8,3,Infield shade,Standard,0,0,0.51,33,1,0,6
FF,11,L,1,0,,,,2,1,Bot,777880,680779,8,2,Infield shade,Standard,0,0,0.51,33,1,0,6
FF,11,L,0,0,,,,2,1,Bot,777880,680779,8,1,Infield shade,Standard,0,0,0.51,33,1,0,6
SI,11,R,0,1,,,,1,1,Bot,777880,680779,7,2,Standard,Standard,0,0,0.526,32,1,0,6
SL,5,R,0,0,,,,1,1,Bot,777880,680779,7,1,Standard,Standard,0,0,0.526,32,1,0,6
CH,7,L,2,2,,,,0,1,Bot,777880,680779,6,6,Infield shade,Standard,0,0,0.547,28,1,0,6
FF,4,L,2,2,,,,0,1,Bot,777880,680779,6,5,Infield shade,Standard,0,0,0.547,28,1,0,6
CH,13,L,1,2,,,,0,1,Bot,777880,680779,6,4,Infield shade,Standard,0,0,0.547,28,1,0,6
FF,7,L,1,1,,,,0,1,Bot,777880,680779,6,3,Standard,Standard,0,0,0.547,28,1,0,6
FF,11,L,0,1,,,,0,1,Bot,777880,680779,6,2,Standard,Standard,0,0,0.547,28,1,0,6
FF,8,L,0,0,,,,0,1,Bot,777880,680779,6,1,Standard,Standard,0,0,0.547,28,1,0,6
FS,13,R,1,1,,668901,643446,1,6,Bot,777950,680779,50,3,Standard,Standard,0,0,0.626,24,3,2,6
FF,12,R,0,1,,668901,643446,1,6,Bot,777950,680779,50,2,Standard,Standard,0,0,0.626,24,3,2,6
FS,8,R,0,0,,668901,643446,1,6,Bot,777950,680779,50,1,Standard,Standard,0,0,0.626,24,3,2,6
FS,11,L,3,1,,668901,,1,6,Bot,777950,680779,49,5,Standard,Standard,0,0,0.606,33,3,2,6
CH,14,L,2,1,,668901,,1,6,Bot,777950,680779,49,4,Standard,Standard,0,0,0.606,33,3,2,6
FF,11,L,1,1,,668901,,1,6,Bot,777950,680779,49,3,Standard,Standard,0,0,0.606,33,3,2,6
CH,13,L,1,0,,668901,,1,6,Bot,777950,680779,49,2,Standard,Standard,0,0,0.606,33,3,2,6
FS,13,L,0,0,,668901,,1,6,Bot,777950,680779,49,1,Standard,Standard,0,0,0.606,33,3,2,6
FF,1,R,0,0,,,,1,6,Bot,777950,680779,48,1,Standard,Standard,0,0,0.541,26,3,2,6
FF,5,L,3,2,,,,0,6,Bot,777950,680779,47,6,Infield shade,Standard,0,0,0.574,32,3,2,6
FF,12,L,2,2,,,,0,6,Bot,777950,680779,47,5,Infield shade,Standard,0,0,0.574,32,3,2,6
CU,14,L,1,2,,,,0,6,Bot,777950,680779,47,4,Infield shade,Standard,0,0,0.574,32,3,2,6
CH,7,L,1,1,,,,0,6,Bot,777950,680779,47,3,Standard,Standard,0,0,0.574,32,3,2,6
CH,4,L,1,0,,,,0,6,Bot,777950,680779,47,2,Standard,Standard,0,0,0.574,32,3,2,6
FS,13,L,0,0,,,,0,6,Bot,777950,680779,47,1,Standard,Standard,0,0,0.574,32,3,2,6
CH,4,R,3,2,,,596019,2,5,Bot,777950,680779,41,6,Standard,Standard,0,0,0.531,31,3,2,6
SL,2,R,3,1,,,596019,2,5,Bot,777950,680779,41,5,Standard,Standard,0,0,0.531,31,3,2,6
FS,4,R,3,0,,,596019,2,5,Bot,777950,680779,41,4,Standard,Standard,0,0,0.531,31,3,2,6
SI,13,R,2,0,,,596019,2,5,Bot,777950,680779,41,3,Standard,Standard,0,0,0.531,31,3,2,6
SI,13,R,1,0,,,596019,2,5,Bot,777950,680779,41,2,Standard,Standard,0,0,0.531,31,3,2,6
FF,12,R,0,0,,,596019,2,5,Bot,777950,680779,41,1,Standard,Standard,0,0,0.531,31,3,2,6
ST,1,L,1,2,,,596019,1,5,Bot,777950,680779,40,4,Standard,Standard,0,0,0.569,27,3,2,6
SI,12,L,0,2,,,596019,1,5,Bot,777950,680779,40,3,Standard,Standard,0,0,0.569,27,3,2,6
ST,9,L,0,1,,,596019,1,5,Bot,777950,680779,40,2,Infield shade,Standard,0,0,0.569,27,3,2,6
FS,5,L,0,0,,,596019,1,5,Bot,777950,680779,40,1,Infield shade,Standard,0,0,0.569,27,3,2,6
FS,5,L,0,0,,,,1,5,Bot,777950,680779,39,1,Standard,Standard,0,0,0.536,32,3,2,6
FF,11,R,3,1,,,,0,5,Bot,777950,680779,38,5,Standard,Standard,0,0,0.565,23,2,1,6
FF,5,R,3,0,,,,0,5,Bot,777950,680779,38,4,Standard,Standard,0,0,0.565,23,2,1,6
